"MachineName";"Role";"Group";"UserName";"Disabled";"Password_Last_Time_Set";"SID";"Days";"UID_Label"
"seint3618";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3143318435-4115183311-2481476617-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3618";"Standalone";"Administrators";"sekdc3618onebaas";"False";"02/17/2023 09:15:44";"S-1-5-21-3143318435-4115183311-2481476617-1002";"992";"SE/S/*SESK22//Built-in account for Veeam  access to the computer/domai"
"seint3618";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3143318435-4115183311-2481476617-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3619";"Standalone";"Administrators";"Administrator";"False";"10/01/2025 01:33:56";"S-1-5-21-3687441875-3569432715-408826791-500";"35";"SE/C///Built-in account for administering the computer/domain"
"seint3619";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3687441875-3569432715-408826791-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3619";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3687441875-3569432715-408826791-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3620";"Standalone";"Administrators";"Administrator";"False";"10/01/2025 01:35:26";"S-1-5-21-2149075017-1168122961-985029766-500";"35";"SE/C///Built-in account for administering the computer/domain"
"seint3620";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-2149075017-1168122961-985029766-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3620";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-2149075017-1168122961-985029766-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3621";"Standalone";"Administrators";"Administrator";"False";"10/01/2025 01:38:22";"S-1-5-21-65415758-3922138496-4231108502-500";"35";"SE/C///Built-in account for administering the computer/domain"
"seint3621";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-65415758-3922138496-4231108502-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3621";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-65415758-3922138496-4231108502-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3622";"Standalone";"Administrators";"Administrator";"False";"10/01/2025 01:39:51";"S-1-5-21-1387578687-174361720-690552541-500";"35";"SE/C///Built-in account for administering the computer/domain"
"seint3622";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-1387578687-174361720-690552541-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3622";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-1387578687-174361720-690552541-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3623";"Standalone";"Administrators";"Administrator";"False";"03/02/2023 08:53:51";"S-1-5-21-389649285-1712971140-1267939008-500";"979";"SE/C///Built-in account for administering the computer/domain"
"seint3623";"Standalone";"Administrators";"d62adm";"False";"09/04/2023 18:25:54";"S-1-5-21-389649285-1712971140-1267939008-1005";"793";""
"seint3623";"Standalone";"Administrators";"IBMAdmin";"False";"01/23/2023 07:17:41";"S-1-5-21-389649285-1712971140-1267939008-1001";"1017";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3623";"Standalone";"Administrators";"q62adm";"False";"09/04/2023 18:26:24";"S-1-5-21-389649285-1712971140-1267939008-1006";"793";""
"seint3623";"Standalone";"Administrators";"sqdd62";"False";"10/23/2023 15:08:16";"S-1-5-21-389649285-1712971140-1267939008-1015";"744";""
"seint3623";"Standalone";"Administrators";"sqdq62";"False";"10/23/2023 19:51:06";"S-1-5-21-389649285-1712971140-1267939008-1024";"744";""
"seint3623";"Standalone";"Guests";"Guest";"True";"11/15/2022 16:49:10";"S-1-5-21-389649285-1712971140-1267939008-501";"1086";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3624";"Standalone";"Administrators";"Administrator";"False";"03/02/2023 09:53:12";"S-1-5-21-3579090658-3206617347-764147119-500";"979";"SE/C///Built-in account for administering the computer/domain"
"seint3624";"Standalone";"Administrators";"IBMAdmin";"False";"01/23/2023 07:17:41";"S-1-5-21-3579090658-3206617347-764147119-1001";"1017";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3624";"Standalone";"Guests";"Guest";"True";"11/15/2022 16:49:10";"S-1-5-21-3579090658-3206617347-764147119-501";"1086";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3626";"Standalone";"Administrators";"Administrator";"False";"10/01/2025 01:42:24";"S-1-5-21-840777836-3834131590-2548301188-500";"35";"SE/C///Built-in account for administering the computer/domain"
"seint3626";"Standalone";"Administrators";"IBMAdmin";"False";"07/07/2023 10:05:43";"S-1-5-21-840777836-3834131590-2548301188-1000";"852";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3626";"Standalone";"Administrators";"sysSEINT3626proxy";"False";"07/04/2023 08:19:56";"S-1-5-21-840777836-3834131590-2548301188-1001";"855";"SE/S/*SESK22//Built-in account for Veeam hana access to the computer/domain"
"seint3626";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-840777836-3834131590-2548301188-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3627";"Standalone";"Administrators";"Administrator";"False";"10/01/2025 01:44:12";"S-1-5-21-2011007599-2745267911-3484027954-500";"35";"SE/C///Built-in account for administering the computer/domain"
"seint3627";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-2011007599-2745267911-3484027954-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3627";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-2011007599-2745267911-3484027954-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3628";"Standalone";"Administrators";"Administrator";"False";"10/01/2025 01:46:15";"S-1-5-21-1131198090-37653632-2075003619-500";"35";"SE/C///Built-in account for administering the computer/domain"
"seint3628";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-1131198090-37653632-2075003619-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3628";"Standalone";"Administrators";"veeamEM";"False";"09/24/2025 14:45:33";"S-1-5-21-1131198090-37653632-2075003619-1002";"42";"Veeam enterprise manager"
"seint3628";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-1131198090-37653632-2075003619-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3630";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 14:08:08";"S-1-5-21-3332552474-846073477-725346640-500";"40";"SE/C///Built-in account for administering the computer/domain"
"seint3630";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3332552474-846073477-725346640-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3630";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3632";"Standalone";"Administrators";"Administrator";"False";"10/01/2025 01:48:31";"S-1-5-21-2627117049-664114738-2812345337-500";"35";"SE/C///Built-in account for administering the computer/domain"
"seint3632";"Standalone";"Administrators";"IBMAdmin";"False";"07/05/2023 17:09:00";"S-1-5-21-2627117049-664114738-2812345337-1001";"854";"846/F/*SESK08/Kyndryl/IBM owned local user with Administrator rights"
"seint3632";"Standalone";"Administrators";"Kyndryluser";"False";"09/08/2025 20:33:44";"S-1-5-21-2627117049-664114738-2812345337-1006";"58";""
"seint3632";"Standalone";"Administrators";"sdcdc3632vbr";"False";"06/08/2023 09:45:06";"S-1-5-21-2627117049-664114738-2812345337-1002";"881";"SE/S/*SESK22//Built-in account for Veeam  access to the computer/domain"
"seint3632";"Standalone";"Guests";"Guest";"True";"11/15/2022 16:49:10";"S-1-5-21-2627117049-664114738-2812345337-501";"1086";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3634";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 08:03:22";"S-1-5-21-3332552474-846073477-725346640-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint3634";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3332552474-846073477-725346640-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3634";"Standalone";"Administrators";"p96adm";"False";"06/09/2023 09:27:00";"S-1-5-21-3332552474-846073477-725346640-1006";"880";"SAP System Administrator"
"seint3634";"Standalone";"Guests";"Guest";"True";"01/25/2022 09:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3635";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 08:03:22";"S-1-5-21-3332552474-846073477-725346640-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint3635";"Standalone";"Administrators";"IBMAdmin";"False";"07/10/2023 09:49:22";"S-1-5-21-3332552474-846073477-725346640-1000";"849";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3635";"Standalone";"Administrators";"p96adm";"False";"06/12/2023 07:13:25";"S-1-5-21-3332552474-846073477-725346640-1006";"877";"SAP System Administrator"
"seint3635";"Standalone";"Guests";"Guest";"True";"01/25/2022 09:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3636";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3332552474-846073477-725346640-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3636";"Standalone";"Administrators";"Not Applicable";"False";"08/10/2023 09:06:49";"S-1-5-21-3332552474-846073477-725346640-500";"818";"SE/C///Built-in account for administering the computer/domain"
"seint3636";"Standalone";"Guests";"Guest";"True";"01/25/2022 09:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3642";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 15:29:45";"S-1-5-21-2279544787-3114249099-390412467-500";"40";"SE/C///Built-in account for administering the computer/domain"
"seint3642";"Standalone";"Administrators";"ibmadmin";"False";"07/18/2023 12:49:22";"S-1-5-21-2279544787-3114249099-390412467-1000";"841";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3642";"Standalone";"Guests";"Guest";"True";"09/27/2023 09:06:44";"S-1-5-21-2279544787-3114249099-390412467-501";"770";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3644";"Standalone";"Administrators";"Administrator";"False";"09/30/2025 20:23:07";"S-1-5-21-838769356-2792101755-401042894-500";"36";"SE/C///Built-in account for administering the computer/domain"
"seint3644";"Standalone";"Administrators";"IBMAdmin";"False";"11/29/2023 13:01:49";"S-1-5-21-838769356-2792101755-401042894-1001";"707";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3644";"Standalone";"Guests";"Guest";"True";"11/15/2022 16:49:10";"S-1-5-21-838769356-2792101755-401042894-501";"1086";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3650";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 15:09:11";"S-1-5-21-904242833-77295701-3919304656-500";"40";"SE/C///Built-in account for administering the computer/domain"
"seint3650";"Standalone";"Administrators";"IBMAdmin";"False";"09/20/2023 07:22:27";"S-1-5-21-904242833-77295701-3919304656-1001";"777";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3650";"Standalone";"Guests";"Guest";"True";"11/15/2022 16:49:10";"S-1-5-21-904242833-77295701-3919304656-501";"1086";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3651";"Standalone";"Administrators";"Administrator";"False";"11/15/2023 02:50:21";"S-1-5-21-3414097675-4008680437-4020077650-500";"721";"SE/C///Built-in account for administering the computer/domain"
"seint3651";"Standalone";"Administrators";"IBMAdmin";"False";"09/20/2023 05:22:27";"S-1-5-21-3414097675-4008680437-4020077650-1001";"777";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3651";"Standalone";"Administrators";"wdqadm";"False";"12/11/2023 11:54:42";"S-1-5-21-3414097675-4008680437-4020077650-1006";"695";"SE/C///SAP System Administrator"
"seint3651";"Standalone";"Guests";"Guest";"True";"11/15/2022 15:49:10";"S-1-5-21-3414097675-4008680437-4020077650-501";"1086";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3652";"Standalone";"Administrators";"Administrator";"False";"08/10/2023 09:06:49";"S-1-5-21-3332552474-846073477-725346640-500";"818";"SE/C///Built-in account for administering the computer/domain"
"seint3652";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3332552474-846073477-725346640-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3652";"Standalone";"Administrators";"wdpadm";"False";"12/11/2023 11:54:48";"S-1-5-21-3332552474-846073477-725346640-1005";"695";"SE/C///SAP System Administrator"
"seint3652";"Standalone";"Guests";"Guest";"True";"01/25/2022 09:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3653";"Standalone";"Administrators";"Administrator";"False";"11/24/2023 03:49:23";"S-1-5-21-2014855361-1849037947-3733157389-500";"712";"SE/C///Built-in account for administering the computer/domain"
"seint3653";"Standalone";"Administrators";"IBMAdmin";"False";"09/20/2023 05:22:27";"S-1-5-21-2014855361-1849037947-3733157389-1001";"777";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3653";"Standalone";"Administrators";"wddadm";"False";"12/11/2023 10:40:41";"S-1-5-21-2014855361-1849037947-3733157389-1006";"695";"SE/C///SAP System Administrator"
"seint3653";"Standalone";"Guests";"Guest";"True";"11/15/2022 15:49:10";"S-1-5-21-2014855361-1849037947-3733157389-501";"1086";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3655";"Standalone";"Administrators";"Administrator";"False";"09/30/2025 20:25:42";"S-1-5-21-3332552474-846073477-725346640-500";"36";"SE/C///Built-in account for administering the computer/domain"
"seint3655";"Standalone";"Administrators";"IBMAdmin";"False";"12/13/2023 16:18:52";"S-1-5-21-3332552474-846073477-725346640-1000";"693";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3655";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3660";"Standalone";"Administrators";"Administrator";"False";"11/01/2023 16:57:20";"S-1-5-21-2044882060-1055190305-886697571-500";"735";"SE/C///Built-in account for administering the computer/domain"
"seint3660";"Standalone";"Administrators";"DefaultAccount";"False";"";"S-1-5-21-2044882060-1055190305-886697571-503";"";"846/S/*SESK08/Kyndryl/A user account managed by the system."
"seint3660";"Standalone";"Administrators";"IBMAdmin";"False";"01/22/2024 12:41:43";"S-1-5-21-2044882060-1055190305-886697571-1004";"653";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3660";"Standalone";"Administrators";"testuser";"False";"04/13/2025 08:31:18";"S-1-5-21-2044882060-1055190305-886697571-1009";"206";""
"seint3660";"Standalone";"Guests";"Guest";"True";"08/02/2017 14:44:41";"S-1-5-21-2044882060-1055190305-886697571-501";"3017";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3661";"Standalone";"Administrators";"Administrator";"False";"11/01/2023 16:57:20";"S-1-5-21-2044882060-1055190305-886697571-500";"735";"SE/C///Built-in account for administering the computer/domain"
"seint3661";"Standalone";"Administrators";"DefaultAccount";"False";"";"S-1-5-21-2044882060-1055190305-886697571-503";"";"846/S/*SESK08/Kyndryl/A user account managed by the system."
"seint3661";"Standalone";"Administrators";"IBMAdmin";"False";"01/22/2024 12:53:02";"S-1-5-21-2044882060-1055190305-886697571-1004";"653";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3661";"Standalone";"Administrators";"testuser";"False";"04/13/2025 08:48:29";"S-1-5-21-2044882060-1055190305-886697571-1011";"206";""
"seint3661";"Standalone";"Guests";"Guest";"True";"08/02/2017 14:44:41";"S-1-5-21-2044882060-1055190305-886697571-501";"3017";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3666";"Standalone";"Administrators";"Administrator";"False";"09/12/2024 07:42:12";"S-1-5-21-2184066689-4126996369-1483149237-500";"419";"SE/C///Built-in account for administering the computer/domain"
"seint3666";"Standalone";"Administrators";"IBMAdmin";"False";"04/01/2024 17:50:05";"S-1-5-21-2184066689-4126996369-1483149237-1000";"583";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3666";"Standalone";"Guests";"Guest";"True";"09/12/2024 11:29:14";"S-1-5-21-2184066689-4126996369-1483149237-501";"419";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3667";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint3667";"Standalone";"Administrators";"IBMAdmin";"False";"09/24/2024 13:26:12";"S-1-5-21-3332552474-846073477-725346640-1000";"407";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3667";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3668";"Standalone";"Administrators";"Administrator";"False";"11/26/2024 03:21:39";"S-1-5-21-3407243918-2574105607-3166109094-500";"344";"SE/C///Built-in account for administering the computer/domain"
"seint3668";"Standalone";"Guests";"Guest";"True";"11/26/2024 08:05:00";"S-1-5-21-3407243918-2574105607-3166109094-501";"344";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3669";"Standalone";"Administrators";"Administrator";"False";"01/23/2025 07:40:56";"S-1-5-21-770183613-1857047931-3120940333-500";"286";"SE/C///Built-in account for administering the computer/domain"
"seint3669";"Standalone";"Administrators";"test";"False";"06/25/2025 04:41:38";"S-1-5-21-770183613-1857047931-3120940333-1000";"133";""
"seint3669";"Standalone";"Guests";"Guest";"True";"01/26/2025 23:40:53";"S-1-5-21-770183613-1857047931-3120940333-501";"282";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3670";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 14:09:49";"S-1-5-21-3332552474-846073477-725346640-500";"40";"SE/C///Built-in account for administering the computer/domain"
"seint3670";"Standalone";"Administrators";"IBMAdmin";"False";"09/24/2024 13:26:12";"S-1-5-21-3332552474-846073477-725346640-1000";"407";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3670";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3672";"Standalone";"Administrators";"Administrator";"False";"08/19/2024 11:38:14";"S-1-5-21-612362451-2108221500-1866556907-500";"443";"SE/C///Built-in account for administering the computer/domain"
"seint3672";"Standalone";"Administrators";"ibmadmin";"False";"09/24/2024 13:22:58";"S-1-5-21-612362451-2108221500-1866556907-1000";"407";"846/F/*SESK08/Kyndryl/IBM owned local user with Administrator rights"
"seint3672";"Standalone";"Guests";"Guest";"True";"02/02/2024 17:25:03";"S-1-5-21-612362451-2108221500-1866556907-501";"642";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3673";"Standalone";"Administrators";"Administrator";"False";"07/23/2025 07:36:28";"S-1-5-21-612362451-2108221500-1866556907-500";"105";"SE/C///Built-in account for administering the computer/domain"
"seint3673";"Standalone";"Administrators";"ibmadmin";"False";"10/14/2025 15:22:44";"S-1-5-21-612362451-2108221500-1866556907-1000";"22";"846/F/*SESK08/Kyndryl/IBM owned local user with Administrator rights"
"seint3673";"Standalone";"Guests";"Guest";"True";"02/02/2024 17:25:03";"S-1-5-21-612362451-2108221500-1866556907-501";"642";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3674";"Standalone";"Administrators";"Administrator";"False";"08/11/2016 12:15:03";"S-1-5-21-558573088-2581191432-4023687466-500";"3373";"SE/C///Built-in account for administering the computer/domain"
"seint3674";"Standalone";"Administrators";"IBMAdmin";"False";"07/23/2025 06:48:57";"S-1-5-21-558573088-2581191432-4023687466-1004";"105";"846/F/*SESK08/Kyndryl/IBM owned local user with Administrator rights"
"seint3674";"Standalone";"Guests";"Guest";"True";"03/31/2016 19:09:25";"S-1-5-21-558573088-2581191432-4023687466-501";"3506";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3681";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint3681";"Standalone";"Administrators";"IBMAdmin";"False";"09/17/2025 15:08:00";"S-1-5-21-3332552474-846073477-725346640-1000";"49";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3681";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3682";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint3682";"Standalone";"Administrators";"IBMAdmin";"False";"09/17/2025 15:09:31";"S-1-5-21-3332552474-846073477-725346640-1000";"49";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3682";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3684";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint3684";"Standalone";"Administrators";"IBMAdmin";"False";"09/04/2025 12:48:50";"S-1-5-21-3332552474-846073477-725346640-1000";"62";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3684";"Standalone";"Administrators";"p62adm";"False";"09/16/2025 17:50:51";"S-1-5-21-3332552474-846073477-725346640-1006";"50";"SAP System Administrator"
"seint3684";"Standalone";"Administrators";"SAPServiceP62";"False";"09/16/2025 17:50:51";"S-1-5-21-3332552474-846073477-725346640-1005";"50";"SAP Service User for System P62"
"seint3684";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3685";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint3685";"Standalone";"Administrators";"IBMAdmin";"False";"09/12/2025 15:49:30";"S-1-5-21-3332552474-846073477-725346640-1000";"54";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3685";"Standalone";"Administrators";"q62adm";"False";"09/10/2025 13:15:45";"S-1-5-21-3332552474-846073477-725346640-1006";"56";"SAP System Administrator"
"seint3685";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3686";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint3686";"Standalone";"Administrators";"IBMAdmin";"False";"09/15/2025 16:05:01";"S-1-5-21-3332552474-846073477-725346640-1000";"51";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3686";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3688";"Standalone";"Administrators";"Administrator";"False";"09/11/2025 20:52:48";"S-1-5-21-3332552474-846073477-725346640-500";"55";"SE/C///Built-in account for administering the computer/domain"
"seint3688";"Standalone";"Administrators";"IBMAdmin";"False";"09/24/2024 13:26:12";"S-1-5-21-3332552474-846073477-725346640-1000";"407";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3688";"Standalone";"Administrators";"TestLocalUser";"False";"09/24/2025 12:48:59";"S-1-5-21-3332552474-846073477-725346640-1006";"42";""
"seint3688";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3689";"Standalone";"Administrators";"Administrator";"False";"09/08/2025 21:06:04";"S-1-5-21-3332552474-846073477-725346640-500";"58";"SE/C///Built-in account for administering the computer/domain"
"seint3689";"Standalone";"Administrators";"IBMAdmin";"False";"09/24/2024 13:26:12";"S-1-5-21-3332552474-846073477-725346640-1000";"407";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3689";"Standalone";"Administrators";"TestLocalUser";"False";"09/24/2025 11:58:54";"S-1-5-21-3332552474-846073477-725346640-1009";"42";"TestLocalUser"
"seint3689";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3690";"Standalone";"Administrators";"Administrator";"False";"10/13/2025 08:28:01";"S-1-5-21-3332552474-846073477-725346640-500";"23";"SE/C///Built-in account for administering the computer/domain"
"seint3690";"Standalone";"Administrators";"IBMAdmin";"False";"09/24/2024 13:26:12";"S-1-5-21-3332552474-846073477-725346640-1000";"407";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3690";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint3691";"Standalone";"Administrators";"Administrator";"False";"10/25/2025 05:35:19";"S-1-5-21-3332552474-846073477-725346640-500";"11";"SE/C///Built-in account for administering the computer/domain"
"seint3691";"Standalone";"Administrators";"IBMAdmin";"False";"09/24/2024 13:26:12";"S-1-5-21-3332552474-846073477-725346640-1000";"407";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint3691";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint454";"Standalone";"Administrators";"Administrator";"False";"08/11/2016 13:15:04";"S-1-5-21-4195886761-1177119173-2958893856-500";"3373";"SE/C///Built-in account for administering the computer/domain"
"seint454";"Standalone";"Administrators";"IBMAdmin";"False";"11/06/2016 22:37:23";"S-1-5-21-4195886761-1177119173-2958893856-1005";"3285";"846/F/*SESK08/Kyndryl/IBM owned local user with Administrator rights"
"seint454";"Standalone";"Guests";"Guest";"True";"05/21/2015 14:30:09";"S-1-5-21-4195886761-1177119173-2958893856-501";"3821";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
